t_begin,soc begin[%],power[W]
2016-09-07 15:51:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 15:52:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 15:53:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 15:54:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 15:55:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 15:56:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 15:57:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 15:58:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 15:59:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:00:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:01:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:02:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:03:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:04:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:05:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:06:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:07:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:08:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:09:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:10:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:11:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:12:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:13:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:14:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:15:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:16:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:17:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:18:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:19:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:20:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:21:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:22:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:23:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:24:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:25:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:26:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:27:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:28:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:29:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:30:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:31:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:32:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:33:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:34:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:35:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:36:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:37:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:38:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:39:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:40:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:41:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:42:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:43:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:44:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:45:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:46:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:47:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:48:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:49:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:50:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:51:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:52:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:53:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:54:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:55:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:56:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:57:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:58:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 16:59:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:00:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:01:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:02:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:03:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:04:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:05:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:06:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:07:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:08:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:09:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:10:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:11:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:12:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:13:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:14:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:15:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:16:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:17:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:18:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:19:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:20:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:21:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:22:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:23:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:24:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:25:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:26:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:27:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:28:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:29:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:30:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:31:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:32:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:33:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:34:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:35:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:36:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:37:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:38:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:39:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:40:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:41:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:42:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:43:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:44:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:45:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:46:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:47:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:48:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:49:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:50:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:51:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:52:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:53:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:54:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:55:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:56:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:57:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:58:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 17:59:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:00:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:01:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:02:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:03:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:04:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:05:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:06:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:07:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:08:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:09:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:10:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:11:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:12:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:13:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:14:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:15:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:16:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:17:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:18:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:19:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:20:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:21:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:22:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:23:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:24:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:25:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:26:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:27:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:28:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:29:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:30:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:31:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:32:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:33:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:34:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:35:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:36:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:37:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:38:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:39:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:40:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:41:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:42:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:43:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:44:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:45:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:46:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:47:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:48:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:49:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:50:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:51:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:52:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:53:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:54:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:55:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:56:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:57:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:58:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 18:59:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:00:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:01:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:02:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:03:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:04:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:05:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:06:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:07:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:08:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:09:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:10:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:11:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:12:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:13:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:14:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:15:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:16:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:17:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:18:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:19:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:20:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:21:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:22:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:23:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:24:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:25:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:26:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:27:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:28:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:29:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:30:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:31:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:32:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:33:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:34:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:35:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:36:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:37:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:38:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:39:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:40:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:41:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:42:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:43:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:44:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:45:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:46:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:47:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:48:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:49:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:50:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:51:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:52:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:53:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:54:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:55:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:56:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:57:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:58:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 19:59:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:00:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:01:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:02:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:03:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:04:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:05:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:06:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:07:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:08:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:09:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:10:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:11:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:12:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:13:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:14:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:15:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:16:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:17:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:18:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:19:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:20:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:21:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:22:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:23:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:24:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:25:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:26:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:27:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:28:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:29:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:30:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:31:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:32:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:33:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:34:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:35:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:36:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:37:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:38:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:39:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:40:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:41:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:42:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:43:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:44:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:45:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:46:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:47:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:48:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:49:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:50:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:51:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:52:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:53:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:54:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:55:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:56:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:57:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:58:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 20:59:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 21:00:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 21:01:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 21:02:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 21:03:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 21:04:00,99.99999999999842,1.4873153771471806e-10
2016-09-07 21:05:00,99.99999999999842,1.4873153771471806e-10
